lm_candidate_id,name,record_kind,region,area,locality,entity_type,role,affiliation,website,activity_tags,activity_summary,source_urls,source_count,source_domains,official_or_sector_source_count,exa_passes,exa_pass_count,raw_record_count,duplicate_collapsed,discovery_evidence_score,evidence_grade,candidate_tier,location_confidence,enhancement_status,enhancement_note,lm_record_status,lm_presence,verification_status,coordinate_status,latitude,longitude,boundary_match,boundary_match_confidence,staging_batch,staging_basis
exg-taranaki-hoopman-family-trust,Hoopman Family Trust,entity,Taranaki,,Awatuna,Farm business,,,,wetland restoration | riparian planting | habitat protection,"Farm operation involved in protecting endangered wetland herbs, riparian planting, and wetland forest remnant retirement.",https://nzfetrust.org.nz/regions/taranaki/ | https://nzfetrust.org.nz/news/infrastructure-investment-pasture-improvement-and-environmental-stewardship-takes-regional-supreme-winner/ | https://www.nzherald.co.nz/the-country/news/philip-and-lyneyre-hooper-of-the-hoopman-family-trust-top-taranaki-ballance-farm-environment-awards-2026/N4RD3KPWF5A7HHKQPJHX3QRJTY/ | https://www.ngamotunews.co.nz/2026/03/13/low-input-high-impact-hoopers-win-taranakis-top-farm-environment-award/ | https://business.scoop.co.nz/2026/03/13/taranaki-ballance-farm-environment-awards-regional-supreme-winners-announced/ | https://www.scoop.co.nz/stories/BU2603/S00199/taranaki-ballance-farm-environment-awards-regional-supreme-winners-announced.htm,6,business.scoop.co.nz | ngamotunews.co.nz | nzfetrust.org.nz | nzherald.co.nz | scoop.co.nz,0,03-GRASSROOTS,1,1,False,82,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-huirangi-school,Huirangi School,entity,Taranaki,,Taranaki,School ecological programme,,,,predator control | native planting,Huirangi School engages students in hands-on conservation experiences such as tree planting and trapping.,https://etec.org.nz/projects/,1,etec.org.nz,0,03-GRASSROOTS,1,1,False,58,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-hywel-edwards,Hywel Edwards,entity,Taranaki,,Waitara,Planning Lead,,,,stream restoration,Planning Lead at Beca involved in the Tangaroa Stream restoration project.,https://www.beca.com/what-we-do/projects/government/te-whakaora-o-tangaroa | https://www.waternz.org.nz/Article?Action=View&Article_id=3461,2,beca.com | waternz.org.nz,0,02-PEOPLE,1,1,False,52,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-ivan-howe,Ivan Howe,entity,Taranaki,,Onaero | Urenui | Mimi,Steering Group Member,,,https://www.taranakicc.nz/urenui-mimi-uruti/,weed control | predator control | pest control | land and water management,"Ivan Howe is a Steering Group Member for the Onaero/Urenui/Mimi Catchment, which focuses on land and water management, including weed, predator, and pest control.",https://www.taranakicc.nz/urenui-mimi-uruti/,1,taranakicc.nz,1,02-PEOPLE,1,1,False,64,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-jo-gibbs,Jo Gibbs,entity,Taranaki,,Pātea River,Ecological land steward,,,https://www.taranakicc.nz/patea-river-catchment/,river fencing | stock exclusion | pest management | predator management,"Leads a group whose documented practical activities include river fencing, stock exclusion and pest and predator management.",https://www.taranakicc.nz/patea-river-catchment/,1,taranakicc.nz,1,02-PEOPLE,1,1,False,70,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-joseph-clarke,Joseph Clarke,entity,Taranaki,,Taranaki | Stratford,Biodiversity Officer,,,https://linkedin.com/in/joseph-clarke-b14025256,biodiversity | ecological restoration | land management | biodiversity monitoring,Biodiversity Officer at Taranaki Regional Council with a background in ecological restoration.,https://linkedin.com/in/joseph-clarke-b14025256,1,linkedin.com,0,02-PEOPLE,1,1,False,59,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-ka-whakaaraara-te-tangata-ka-whakaora-te-wai-ka-whakahoki-te-taonga,"Ka whakaaraara te tangata, ka whakaora te wai, ka whakahoki te taonga",entity,Taranaki,,Waiwhakaiho River,Hapū-led restoration project,,,,Riparian planting | Predator control,Undertakes riparian planting and predator control along the Waiwhakaiho River.,https://www.trc.govt.nz/environment/working-together/environmental-awards/previous-winners/award-winners/environmental-action-in-the-community-2,1,trc.govt.nz,1,01-LANDSCAPE,1,1,False,69,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-ka-whakaaraara-te-tangata-ka-whakaora-te-wai-ka-whakahoki-te-taonga-2,"Ka whakaaraara te tangata, ka whakaora te wai, ka whakahoki te taonga",entity,Taranaki,,Waiwhakaiho River,Iwi / hapu ecological initiative,,,,native planting | pest control | habitat restoration,A Ngāti Tawhirikura Hapū and Te Atiawa Iwi project restoring natural habitats and mahinga kai sites along the Waiwhakaiho River through native planting and predator control.,https://www.trc.govt.nz/environment/working-together/environmental-awards/previous-winners/award-winners/environmental-action-in-the-community-2,1,trc.govt.nz,1,03-GRASSROOTS,1,1,False,69,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-kaimata-school,Kaimata School,entity,Taranaki,,Waitara,School ecological programme,,,,predator control | native planting | biodiversity monitoring,"Public sources link the school to planting, predator control and biodiversity monitoring.",https://etec.org.nz/projects/ | https://tewhenuatomuri.org/maru-wai-matara-kaitiaki-taiao/,2,etec.org.nz | tewhenuatomuri.org,0,03-GRASSROOTS,1,1,False,69,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-kaitake-ranges-conservation-trust,Kaitake Ranges Conservation Trust,entity,Taranaki,,Kaitake Range | Ōākura,Conservation trust | Community conservation trust,,,,Predator trapping | Habitat restoration | predator control | biodiversity monitoring,Supports trap-network management and biodiversity protection at Kaitake. | Public sources identify the trust's practical predator control and kiwi-related monitoring work.,https://taranakimounga.nz/pouakai-kaitake/ | https://www.taranakikiwi.org.nz/kiwi-predated-on-the-kaitake-ranges/,2,taranakikiwi.org.nz | taranakimounga.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,72,A — very strong,Tier 1 — priority LM candidate,high,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-karawhaka-poultry,Karawhaka Poultry,entity,Taranaki,,Lepperton,Farm ecological project,,,,native planting | predator control,Public award material identifies extensive planting and pest control to improve farm biodiversity.,https://www.trc.govt.nz/environment/working-together/environmental-awards/previous-winners/2020-award-winners/environmental-leadership-in-land-management-2020,1,trc.govt.nz,1,03-GRASSROOTS,1,1,False,66,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-kaupokonui-community-catchment,Kaupokonui Community Catchment,entity,Taranaki,,Kaupokonui River catchment,Farmer-led catchment group,,,https://www.taranakicc.nz/kaupokonui-community-catchment/,River restoration | Stream health monitoring | Fish passage improvement,"Connects farmers and growers for river restoration, pest control, monitoring and fish-passage improvement.",https://www.taranakicc.nz/kaupokonui-community-catchment/,1,taranakicc.nz,1,01-LANDSCAPE,1,1,False,73,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-kawhai-consultants-limited,Kawhai Consultants Limited,entity,Taranaki,,Lake Rotokare | Omoana,Environmental consultancy,,,,Predator control | Pest weed control | Biodiversity corridor restoration,Undertakes predator and pest-weed control to link biodiversity habitat around Rotokare and Omoana.,https://www.doc.govt.nz/our-work/jobs-for-nature--mahi-mo-te-taiao/what-were-doing/projects-funded-by-jobs-for-nature/,1,doc.govt.nz,1,01-LANDSCAPE,1,1,False,63,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-keith-crowley,Keith Crowley,entity,Taranaki,,Onaero | Urenui | Mimi,Steering Group Member,,,https://www.taranakicc.nz/urenui-mimi-uruti/,weed control | predator control | pest control | land and water management,"Keith Crowley is a Steering Group Member for the Onaero/Urenui/Mimi Catchment, which focuses on land and water management, including weed, predator, and pest control.",https://www.taranakicc.nz/urenui-mimi-uruti/,1,taranakicc.nz,1,02-PEOPLE,1,1,False,64,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-kii-tahi-nursery-ltd,Kii Tahi Nursery Ltd,entity,Taranaki,,Taranaki | Manawatu,Native plant nursery,,,,Supplying native eco-sourced plants | native plant nursery,A social enterprise nursery supplying native eco-sourced plants to various entities in the Taranaki/Manawatu area for ecological restoration. | Operates as a social enterprise providing native plants for regional restoration projects.,https://www.doc.govt.nz/our-work/jobs-for-nature--mahi-mo-te-taiao/what-were-doing/projects-funded-by-jobs-for-nature/,1,doc.govt.nz,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,75,A — very strong,Tier 1 — priority LM candidate,high,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-kuaka-collective,Kūaka Collective,entity,Taranaki,,Whanganui,Community ecological collective,,,,biodiversity monitoring | conservation education,The collective promotes community awareness and provides education and events to protect the kūaka (bar-tailed godwit) population.,https://www.nzherald.co.nz/whanganui-chronicle/news/whanganui-kuaka-collective-wins-national-geography-award-for-migratory-bird-research/RBHI66I56JGEVGBTAWJCEIZMEU/,1,nzherald.co.nz,0,03-GRASSROOTS,1,1,False,54,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-leigh-honnor,Leigh Honnor,entity,Taranaki,,Taranaki | Stratford,Programme Lead Biodiversity,,,https://linkedin.com/in/leigh-honnor-5532601a,biodiversity restoration | biosecurity | ecosystem protection | riparian enhancement,"Programme Lead Biodiversity for Taranaki Regional Council, formerly involved with Wild for Taranaki and the Taranaki Tree Trust.",https://linkedin.com/in/leigh-honnor-5532601a,1,linkedin.com,0,02-PEOPLE,1,1,False,56,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-lisa-steffensen,Lisa Steffensen,entity,Taranaki,,New Plymouth,Urban trapper,,,,rat trapping,Lisa Steffensen is an urban trapper in New Plymouth who traps at her office as part of the Towards Predator-Free Taranaki project.,https://www.trc.govt.nz/environment/working-together/towards-predator-free-taranaki/predator-free-news/bringing-birds-back-to-new-plymouths-cbd,1,trc.govt.nz,1,02-PEOPLE,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-taranaki-lyneyre-hooper,Lyneyre Hooper,entity,Taranaki,,Awatuna,Farmer,,,,wetland restoration | riparian planting | habitat protection,Landowner recognized for environmental stewardship including wetland retirement and native herb protection.,https://nzfetrust.org.nz/regions/taranaki/ | https://nzfetrust.org.nz/news/infrastructure-investment-pasture-improvement-and-environmental-stewardship-takes-regional-supreme-winner/ | https://www.nzherald.co.nz/the-country/news/philip-and-lyneyre-hooper-of-the-hoopman-family-trust-top-taranaki-ballance-farm-environment-awards-2026/N4RD3KPWF5A7HHKQPJHX3QRJTY/ | https://www.ngamotunews.co.nz/2026/03/13/low-input-high-impact-hoopers-win-taranakis-top-farm-environment-award/ | https://business.scoop.co.nz/2026/03/13/taranaki-ballance-farm-environment-awards-regional-supreme-winners-announced/ | https://www.scoop.co.nz/stories/BU2603/S00199/taranaki-ballance-farm-environment-awards-regional-supreme-winners-announced.htm,6,business.scoop.co.nz | ngamotunews.co.nz | nzfetrust.org.nz | nzherald.co.nz | scoop.co.nz,0,03-GRASSROOTS,1,1,False,82,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
